id;type;file
m235_tpa;MIGRATION;data/mods/Generic_Guns/ammo/gg_ammo_migration.json
refctr_SW3c;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
app_veh_tools_workshop;construction;data/json/construction.json
refctr_SE4e_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
source_of_chemistry;overmap_location;data/json/npcs/destination_locations.json
public_pond_city;city_building;data/json/overmap/multitile_city_buildings.json
mend_fault_gun_chamber_spent_eject;fault_fix;data/json/faults/fixes_gun.json
sees_player_retro;MOD_INFO;data/mods/sees_player_retro/modinfo.json
constr_plastic_window;construction;data/json/construction.json
test_color_graph_widget;widget;data/mods/TEST_DATA/widgets.json
refctr_E2a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S4a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_strconc_wall_b;construction;data/json/construction.json
refctr_SW5d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_rubber_mulch;construction;data/json/construction.json
refctr_NW2c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
app_battery_large;construction;data/json/construction.json
Island_5_field;overmap_special;data/mods/innawood/overmap/specials_kept.json
PAINREC1_EOC;effect_on_condition;data/json/mutations/mutations.json
refctr_NW4c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
hit_by_player;effect_type;data/json/effects.json
Wyrms mine;overmap_special;data/json/overmap/overmap_special/mine.json
NC_SOLDIER_vest;item_group;data/mods/innawood/npcs/class_item_groups.json
scrapart;profession;data/json/hobbies.json
PLACE_RANDOMLY;json_flag;data/json/flags.json
folding_wooden_frame;vehicle_part;data/json/vehicleparts/frames.json
constr_wall_p;construction;data/json/construction.json
constr_clear_rubble_woodchips;construction;data/json/construction.json
refctr_S3d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_E1e;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_274_SOMERVILLE;city;data/mods/MA/cities.json
glare_test;effect_type;data/json/limb_scores.json
NC_ARMY_hat;item_group;data/json/npcs/NC_ARMY.json
seat_wood_bench;vehicle_part;data/json/vehicleparts/vehicle_parts.json
refctr_NW5e_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_OPS_shotgun;item_group;data/json/npcs/NC_OPS.json
armor_paper_lamellar;requirement;data/json/requirements/tailoring.json
NC_ARMY_gloves;item_group;data/mods/innawood/npcs/NC_ARMY.json
BYPRODUCT;json_flag;data/json/flags.json
extscenario_fish;scenario;data/mods/extra_mut_scen/mutation_scenarios.json
constr_pavement_y_bg_dp;construction;data/json/construction.json
refctr_E4c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S5b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_E5c_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_343_WINCHENDON;city;data/mods/MA/cities.json
constr_revert_sconc_wall_paint_cyan;construction;data/json/construction.json
constr_clear_rubble_ash;construction;data/json/construction.json
constr_treadmill_mechanical;construction;data/json/construction.json
venom_player1;effect_type;data/json/effects.json
tailoring_nomex_small;requirement;data/json/requirements/tailoring.json
refctr_NW5e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW1b_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE1c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
afs_lightweight_foldable_frame;vehicle_part;data/mods/Aftershock/vehicles/vehicle_parts.json
t_basaltslope_down;terrain;data/mods/Aftershock/maps/furniture_and_terrain/terrain_groundxeno.json
refctr_W5b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE4d_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_revert_concrete_wall_paint_w;construction;data/json/construction.json
refctr_N1a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
source_of_clothing;overmap_location;data/json/npcs/destination_locations.json
refctr_SE5c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_NE1b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
detective;profession;data/json/professions.json
NC_OPS_smg;item_group;data/json/npcs/NC_OPS.json
constr_revert_wood_wall_paint_b;construction;data/json/construction.json
evac_center_18_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
EOC_alive_test;effect_on_condition;data/mods/TEST_DATA/EOC.json
afs_transparent_coat;ARMOR;data/mods/Aftershock/items/armor/cyberpunk.json
NC_NPC_MUTANT_PLANT;npc_class;data/mods/Aftershock/npcs/Backgrounds/npc_classes_mutant.json
refctr_SW4d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S4c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
evac_center_1_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW2c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
hdstowboard;vehicle_part;data/json/vehicleparts/boards.json
wand_disp_point_flare_minor;TOOL;data/mods/Magiclysm/items/enchanted_wands.json
EOC_math_switch_math;effect_on_condition;data/mods/TEST_DATA/EOC.json
refctr_N2e_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_window_empty;construction;data/json/construction.json
refctr_SE2e;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
mt_chainmail_suit_xs;ARMOR;data/mods/Xedra_Evolved/items/armor/armor.json
refctr_N4b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
urban_25_dense_diner_apt;city_building;data/json/overmap/multitile_city_buildings.json
test_clause_text;widget;data/mods/TEST_DATA/widgets.json
test_consolidate;ARMOR;data/mods/TEST_DATA/items.json
milspec_arsenal_only_guns_or_ammo;item_group;data/json/itemgroups/Weapons_Mods_Ammo/arsenal/collections.json
MA_337_WHATELY;city;data/mods/MA/cities.json
constr_splitrail_fence;construction;data/json/construction.json
chloroform_rag;COMESTIBLE;data/json/items/comestibles/med.json
MA_197_NANTUCKET;city;data/mods/MA/cities.json
refctr_NW4a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N4e_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
stamina_move_cost_mod;character_mod;data/json/character_modifiers.json
refctr_S5a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_all_elbow_guards;nested_category;data/json/recipes/nested.json
refctr_SW5b_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S4c;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
bombastic_perks;MOD_INFO;data/mods/BombasticPerks/modinfo.json
refctr_NW2d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S1c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
TALK_TEST_NEGATED_STATS;talk_topic;data/json/npcs/TALK_TEST.json
refctr_E3a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_beaded_door;construction;data/json/construction.json
nested_armingpants_canvas;nested_category;data/json/recipes/nested.json
nested_all_steel_facemask;nested_category;data/json/recipes/nested.json
ACT_BUTCHER;activity_type;data/json/player_activities.json
constr_revert_triple_pane_glass_taped;construction;data/json/construction.json
trailhead_outhouse;overmap_special;data/json/overmap/overmap_special/specials.json
app_microwave;construction;data/json/construction.json
refctr_N5a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Lab_RES_1x1x2_maintenance;overmap_special;data/json/overmap/overmap_special/lab_modular/lab_mini_specials.json
tr_drain;trap;data/json/traps.json
halloween_ghost;MONSTER;data/mods/CrazyCataclysm/crazy_monsters.json
refctr_N3d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_kill_100_changelings;achievement;data/mods/Xedra_Evolved/achievements/achievements.json
refctr_SE3b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_reach_min_z_level;achievement;data/json/achievements.json
ACT_AUTODRIVE;activity_type;data/json/player_activities.json
refctr_SW1b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_pointy_stick;GENERIC;data/mods/TEST_DATA/items.json
refctr_SW2d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE1a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
debug_kill_spell;SPELL;data/json/item_spell_effects.json
custom_sidebar;widget;data/json/ui/sidebar.json
weary_4;effect_type;data/json/effects.json
constr_quadruple_pane_glass;construction;data/json/construction.json
constr_adobe_brick_wall;construction;data/json/construction.json
evac_center_5_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N3e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_triple_pane_glass;construction;data/json/construction.json
refctr_W3d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
mansion_palette_air;palette;data/json/mapgen_palettes/mansion.json
cyborg_rescued;npc;data/json/npcs/npc.json
f_geo_mox;furniture;data/mods/Aftershock/maps/furniture_and_terrain/terrain_floraxeno.json
xl_pressure_tank;vehicle_part;data/json/vehicleparts/tanks.json
newly_vitakinetic;profession;data/mods/MindOverMatter/hobbies.json
plating_wood;vehicle_part;data/json/vehicleparts/vehicle_parts.json
NC_TRADER_storage;item_group;data/json/npcs/NC_TRADER.json
evac_center_18_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Evac Shelter Survivor 1;overmap_special;data/json/overmap/overmap_special/specials.json
conduct_no_transport;conduct;data/json/conducts.json
constr_remove_glass_wall;construction;data/json/deconstruction.json
refctr_N3a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
evac_center_4_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_arminggloves_canvas;nested_category;data/json/recipes/nested.json
refctr_SW5e_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_concrete_wall_y;construction;data/json/construction.json
nested_all_boxes;nested_category;data/json/recipes/nested.json
ap_fridge;vehicle_part;data/json/furniture_and_terrain/appliances.json
refctr_NW3c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
ACT_START_ENGINES;activity_type;data/json/player_activities.json
constr_carpet_linoleum_white_red;construction;data/json/construction.json
constr_sconc_wall_pink;construction;data/json/construction.json
constr_fencegate;construction;data/json/construction.json
constr_remove_brick_wall_embrasure;construction;data/json/deconstruction.json
NC_COWBOY_shirt;item_group;data/json/npcs/NC_COWBOY.json
ITEMS_WORN;ITEM_CATEGORY;data/json/item_category.json
refctr_N4e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nre_zero_reading_printout;GENERIC;data/json/items/generic.json
refctr_N4d_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_E5c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
cardio_acc_num;widget;data/json/ui/cardio.json
constr_railroad_rubble;construction;data/json/construction.json
classic_zombies;MOD_INFO;data/mods/classic_zombies/modinfo.json
achievement_kill_nether;achievement;data/json/achievements.json
constr_leaves_pile;construction;data/json/construction.json
refctr_SW5b_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
pyro_quell_flames_3;SPELL;data/mods/MindOverMatter/powers/pyrokinesis.json
exo_lense_module;TOOL;data/mods/Aftershock/items/armor/exosuit/exosuit_modules.json
constr_remove_column_halfway;construction;data/json/deconstruction.json
test_t_hacksaw2;terrain;data/mods/TEST_DATA/terrain.json
NC_NPC_MUTANT_ELFA;npc_class;data/mods/No_Hope/NPC/npc_classes_mutant.json
constr_repair_wall_wood;construction;data/json/construction.json
morale_perm_noface;morale_type;data/json/morale_types.json
refctr_NE3a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
npc_shoes_female;item_group;data/json/npcs/items_generic.json
constr_revert_sconc_wall_paint_orange;construction;data/json/construction.json
sights_all;item_group;data/json/itemgroups/Weapons_Mods_Ammo/gunmod.json
refctr_S1b;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N1b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
gourmand_alt;profession;data/json/hobbies.json
ACT_MULTIPLE_CHOP_TREES;activity_type;data/json/player_activities.json
refctr_SW5c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_E3c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_NPC_MUTANT_SLIME;npc_class;data/mods/No_Hope/NPC/npc_classes_mutant.json
AEP_SPEED_UP;enchantment;data/json/artifact/legacy_artifact_passive.json
fd_rubble;field_type;data/json/field_type.json
EOC_PORTAL_STORM_PSION_AWAKENING_MEDIUM;effect_on_condition;data/mods/MindOverMatter/effectoncondition/eoc_portal_awakening.json
refctr_E3b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NO_NPC_PICKUP;LOOT_ZONE;data/json/loot_zones.json
constr_reb_cage_strconc_wall;construction;data/json/construction.json
BGSS_GANGEER_2_STORY3;talk_topic;data/mods/Aftershock/npcs/Backgrounds/ganger_2.json
app_ammonia_machine_pipework;construction;data/json/construction.json
refctr_NE2a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_window_domestic_taped;construction;data/json/construction.json
test_apple;COMESTIBLE;data/mods/TEST_DATA/items.json
refctr_E5b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_42_BRIDGEWATER;city;data/mods/MA/cities.json
manifest_destiny_spider;effect_on_condition;data/mods/Xedra_Evolved/mutations/mutation_eocs.json
turret_generic;vehicle_part;data/json/vehicleparts/turret.json
EOC_PORTAL_STORM_PSION_AWAKENING_CLOSE;effect_on_condition;data/mods/MindOverMatter/effectoncondition/eoc_portal_awakening.json
MA_278_SOUTHBRIDGE;city;data/mods/MA/cities.json
2fmotel_3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_commercial.json
morale_support;morale_type;data/json/morale_types.json
MA_9_ANDOVER;city;data/mods/MA/cities.json
refctr_SW4c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_NPC_MUTANT_STEGO;npc_class;data/mods/DinoMod/NPC/npc_classes_mutant.json
manifest_destiny_goblin;effect_on_condition;data/mods/Xedra_Evolved/mutations/mutation_eocs.json
PAINREC3_EOC;effect_on_condition;data/json/mutations/mutations.json
mon_biollante_sprig;MONSTER;data/json/monsters/triffid.json
tr_shadow;trap;data/json/traps.json
power_balance_short_desc;widget;data/json/ui/power.json
extscenario_lupine;scenario;data/mods/extra_mut_scen/mutation_scenarios.json
refctr_NW1a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
ACT_HOTWIRE_CAR;activity_type;data/json/player_activities.json
Island_5_swamp;overmap_special;data/mods/desert_region/overmap/location_blacklist.json
bot_milbot_308;TOOL;data/mods/Aftershock/items/inactiverobot.json
MA_111_GRANBY;city;data/mods/MA/cities.json
test_rv;vehicle;data/mods/TEST_DATA/vehicle.json
test_rock_cheese;GENERIC;data/mods/TEST_DATA/items.json
NC_ARMY_stabbing;item_group;data/mods/innawood/npcs/NC_ARMY.json
s_restaurant_foodplace;city_building;data/json/overmap/multitile_city_buildings.json
t_rock_aluminum;terrain;data/mods/innawood/mining/furniture_and_terrain/veins.json
NC_NPC_MUTANT_LIZARD;npc_class;data/mods/No_Hope/NPC/npc_classes_mutant.json
constr_wood_wall_b;construction;data/json/construction.json
afs_electro_anomaly_rifle;GUN;data/mods/Aftershock/items/gun/voltaic.json
innawood_milder_portal_storms;effect_on_condition;data/mods/innawood/portal_storm_effect_on_condition.json
refctr_NW2b_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
f_wildcorn;furniture;data/mods/innawood/furniture_and_terrain/furniture-flora.json
